Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.198.130-59.103.129.10-62009-80-6,192.168.198.130,62009,59.103.129.10,80,6,15/06/2025 02:49:24 PM,122965,5,5,308.0,187.0,154.0,0.0,61.6,84.34927385579559,187.0,0.0,37.4,83.62894235849214,4025.5357215467816,81.32395397064205,13662.777777777776,27149.536873479894,69109.0,0.0,69961.0,17490.25,34479.543629762076,69207.0,7.0,122965.0,30741.249999999996,35999.5247225571,69115.0,0.0,0,0,0,0,112,124,40.661976985321026,40.661976985321026,0.0,187.0,45.0,77.54095691955317,6012.6,0,1,0,0,0,0,0,0,1.0,49.5,61.6,37.4,0,0,0,0,0,0,5,308,5,187,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-59.103.129.10-62009-80-6,192.168.198.130,62009,59.103.129.10,80,6,15/06/2025 02:49:24 PM,16,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187500.0,8.0,5.656854249492381,12.0,4.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0,0,0,40,20,125000.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.71-62013-8080-6,192.168.198.130,62013,192.168.198.71,8080,6,15/06/2025 02:49:28 PM,21293,6,7,1068.0,208.0,534.0,0.0,178.0,275.7564142499681,104.0,0.0,29.714285714285715,50.74680379332372,59925.79721035082,610.5292819236369,1774.4166666666665,5741.832182379249,20001.0,3.0,21288.0,4257.6,9066.336818142154,20472.0,3.0,21003.0,3500.5,8087.495972178286,20001.0,4.0,0,0,0,0,132,176,281.78274550321703,328.7465364204199,0.0,534.0,91.14285714285715,191.2802443226479,36588.131868131866,0,1,0,0,0,0,0,0,1.0,98.15384615384616,178.0,29.714285714285715,0,0,0,0,0,0,6,1068,7,208,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.71-62013-8080-6,192.168.198.130,62013,192.168.198.71,8080,6,15/06/2025 02:49:28 PM,595,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3361.344537815126,595.0,0.0,595.0,595.0,0,0,0,0,0,595.0,595.0,0.0,595.0,595.0,0,0,0,0,0,40,0.0,3361.344537815126,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.71-62014-8080-6,192.168.198.130,62014,192.168.198.71,8080,6,15/06/2025 02:49:28 PM,5039374,5,8,1068.0,208.0,534.0,0.0,213.6,292.4838457077587,104.0,0.0,26.0,48.14264518817268,253.20605297404006,2.579685492682226,419947.8333333334,1453477.4950287535,5035358.0,3.0,5035621.0,1258905.25,2517635.16944723,5035358.0,3.0,5039374.0,719910.5714285715,1903217.7268848193,5036002.0,5.0,0,0,0,0,112,196,0.9921867279547024,1.5874987647275238,0.0,534.0,91.14285714285715,191.2802443226479,36588.131868131866,0,1,0,0,0,0,0,0,1.0,98.15384615384616,213.6,26.0,0,0,0,0,0,0,5,1068,8,208,-1,501,2,0,264.0,0.0,264.0,264.0,5035358.0,0.0,5035358.0,5035358.0,No Label
192.168.198.130-192.168.198.71-62014-8080-6,192.168.198.71,8080,192.168.198.130,62014,6,15/06/2025 02:49:33 PM,114,0,4,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,35087.71929824561,38.0,35.59494346111537,75.0,4.0,0,0,0,0,0,114.0,38.0,35.59494346111537,75.0,4.0,0,0,0,0,0,80,0.0,35087.71929824561,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.71-62016-8080-6,192.168.198.130,62016,192.168.198.71,8080,6,15/06/2025 02:49:33 PM,30023725,6,7,1068.0,208.0,534.0,0.0,178.0,275.7564142499681,104.0,0.0,29.714285714285715,50.74680379332372,42.49972313562025,0.432990909688921,2501977.0833333335,8666550.806524405,3.0021972E7,3.0,3.0023719E7,6004743.8,1.3426038733281393E7,3.0021972E7,4.0,3.0023287E7,5003881.166666667,1.2256452959771149E7,3.0022261E7,3.0,0,0,0,0,132,176,0.19984195831796356,0.23314895137095748,0.0,534.0,91.14285714285715,191.2802443226479,36588.131868131866,0,1,0,0,0,0,0,0,1.0,98.15384615384616,178.0,29.714285714285715,0,0,0,0,0,0,6,1068,7,208,-1,501,2,0,373.0,0.0,373.0,373.0,3.0021972E7,0.0,3.0021972E7,3.0021972E7,No Label
192.168.198.130-192.168.198.71-62016-8080-6,192.168.198.130,62016,192.168.198.71,8080,6,15/06/2025 02:50:03 PM,522,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3831.417624521073,522.0,0.0,522.0,522.0,0,0,0,0,0,522.0,522.0,0.0,522.0,522.0,0,0,0,0,0,40,0.0,3831.417624521073,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.221.82-37344-80-6,192.168.198.71,37344,34.107.221.82,80,6,15/06/2025 02:49:30 PM,43742275,24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64011302567139,1620084.2592592593,3443767.9612368196,1.6141714E7,2.0,4.3742268E7,1901837.739130435,3678401.7170469225,1.6141714E7,2.0,3.9970125E7,1.3323375E7,2.201577403153078E7,3.874089E7,218695.0,0,0,0,0,860,136,0.5486683077183343,0.09144471795305571,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0,4,0,-1,65535,0,0,5647993.5,7987459.108400148,1.129598E7,7.0,1.2162133E7,5627977.422762284,1.6141714E7,8182552.0,No Label
192.168.198.71-34.107.221.82-37344-80-6,192.168.198.71,37344,34.107.221.82,80,6,15/06/2025 02:50:14 PM,1015041,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9703637587053133,1015041.0,0.0,1015041.0,1015041.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.9851818793526567,0.9851818793526567,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.221.82-37344-80-6,192.168.198.71,37344,34.107.221.82,80,6,15/06/2025 02:50:15 PM,3142635,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.591021547204814,785658.75,964962.8317900385,1975758.0,11.0,1165720.0,582860.0,824272.960615596,1165709.0,11.0,1975758.0,1975758.0,0.0,1975758.0,1975758.0,0,0,0,0,60,52,0.9546129283228884,0.6364086188819256,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.221.82-37344-80-6,192.168.198.71,37344,34.107.221.82,80,6,15/06/2025 02:50:18 PM,6143556,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8138608974997542,1535889.0,1775022.5994762243,3165934.0,5.0,3165939.0,1582969.5,2238649.8646551454,3165934.0,5.0,2977381.0,2977381.0,0.0,2977381.0,2977381.0,0,0,0,0,60,52,0.4883165384998525,0.3255443589999017,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.221.82-37344-80-6,192.168.198.71,37344,34.107.221.82,80,6,15/06/2025 02:50:24 PM,12040605,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644184407677189,1720086.4285714286,2700894.5329575446,7295233.0,2.0,9629093.0,2407273.25,3439460.640001605,7295457.0,2.0,9706747.0,4853373.5,3453835.495541225,7295604.0,2411143.0,0,0,0,0,100,84,0.4152615254798243,0.2491569152878946,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,3,0,-1,65535,0,0,2411514.0,0.0,2411514.0,2411514.0,7295233.0,0.0,7295233.0,7295233.0,No Label
192.168.198.71-34.107.243.93-46770-443-6,192.168.198.71,46770,34.107.243.93,443,6,15/06/2025 02:49:28 PM,78261337,50,16,6730.0,0.0,673.0,0.0,134.59999999999997,271.9330649934551,0.0,0.0,0.0,0.0,85.9939308218054,0.8433282963208257,1204020.5692307693,2729430.0320198084,1.6119536E7,0.0,7.8261332E7,1597170.0408163269,3052274.129557077,1.6119536E7,3.0,7.8261022E7,5217401.466666667,9298889.190727528,3.5998445E7,0.0,0,0,0,0,1380,508,0.6388850729703225,0.20444322335050322,0.0,673.0,100.44776119402984,241.6256987374612,58382.97829036636,0,1,0,0,0,0,0,0,0.0,101.96969696969697,134.6,0.0,0,0,0,0,0,0,50,6730,16,0,-1,1051,10,0,5763347.2,8202796.964006101,1.7572845E7,7.0,9167554.8,4106093.43761722,1.6119536E7,5213907.0,No Label
192.168.198.71-34.107.243.93-46778-443-6,192.168.198.71,46778,34.107.243.93,443,6,15/06/2025 02:49:28 PM,78849392,50,16,6730.0,0.0,673.0,0.0,134.5999999999999,271.93306499345505,0.0,0.0,0.0,0.0,85.35259219246738,0.8370387941608985,1213067.5692307693,2661424.9045563503,1.6130721E7,3.0,7.8849387E7,1609171.1632653063,2979714.7735703276,1.6130721E7,3.0,7.8848595E7,5256573.0,9079201.111743337,3.6173152E7,1666.0,0,0,0,0,1380,508,0.6341202986067414,0.20291849555415722,0.0,673.0,100.44776119402984,241.6256987374612,58382.97829036636,0,1,0,0,0,0,0,0,0.0,101.96969696969697,134.6,0.0,0,0,0,0,0,0,50,6730,16,0,-1,1051,10,0,5453415.6,6741916.571037889,1.4168666E7,8.0,8753159.4,4254793.220950614,1.6130721E7,5282174.0,No Label
192.168.198.71-34.107.243.93-46778-443-6,192.168.198.71,46778,34.107.243.93,443,6,15/06/2025 02:50:47 PM,1920576,12,9,0.0,5875.0,0.0,0.0,0.0,0.0,1400.0,0.0,652.7777777777778,714.1914620355276,3058.978139891366,10.934219734079775,96028.8,371706.71544471016,1670073.0,4.0,1723480.0,156680.0,502088.0973978571,1670351.0,4.0,1920576.0,240071.99999999997,579514.5544599006,1670736.0,242.0,0,0,0,0,240,204,6.248125562331301,4.686094171748476,0.0,1400.0,267.04545454545456,549.750287665117,302225.37878787884,1,0,0,0,1,0,0,0,0.0,279.76190476190476,0.0,652.7777777777778,0,0,0,0,0,0,12,0,9,5875,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46770-443-6,192.168.198.71,46770,34.107.243.93,443,6,15/06/2025 02:50:46 PM,2771400,14,9,0.0,5875.0,0.0,0.0,0.0,0.0,1400.0,0.0,652.7777777777778,714.1914620355276,2119.8672151259293,8.29905462942917,125972.72727272726,400117.03591540764,1798377.0,2.0,2648304.0,203715.69230769228,512988.7530863266,1798562.0,2.0,2771400.0,346425.0,627297.6458549346,1799232.0,888.0,0,0,0,0,280,204,5.05159847008732,3.247456159341849,0.0,1400.0,244.79166666666666,530.6875752608421,281629.30253623193,1,0,0,0,1,0,0,0,0.0,255.43478260869566,0.0,652.7777777777778,0,0,0,0,0,0,14,0,9,5875,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46770-443-6,192.168.198.71,46770,34.107.243.93,443,6,15/06/2025 02:50:49 PM,211,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14218.009478672986,105.5,147.78531726798843,210.0,1.0,0,0,0,0,0,211.0,211.0,0.0,211.0,211.0,0,0,0,0,20,40,4739.336492890995,9478.67298578199,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46778-443-6,192.168.198.71,46778,34.107.243.93,443,6,15/06/2025 02:50:49 PM,55512,3,3,0.0,1400.0,0.0,0.0,0.0,0.0,1400.0,0.0,466.66666666666663,808.2903768654761,25219.772301484365,108.08473843493299,11102.400000000001,24373.394014785878,54701.0,3.0,54961.0,27480.5,38859.05316010672,54958.0,3.0,55512.0,27756.0,38110.22707883017,54704.0,808.0,0,0,0,0,60,60,54.042369217466494,54.042369217466494,0.0,1400.0,200.0,529.1502622129182,280000.0,0,0,1,0,0,0,0,0,1.0,233.33333333333334,0.0,466.6666666666667,0,0,0,0,0,0,3,0,3,1400,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46770-443-6,192.168.198.71,46770,34.107.243.93,443,6,15/06/2025 02:50:49 PM,55703,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.857063353858855,27851.5,39385.14060530951,55701.0,2.0,0,0,0,0,0,55703.0,55703.0,0.0,55703.0,55703.0,0,0,0,0,20,40,17.952354451286286,35.90470890257257,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46770-443-6,192.168.198.71,46770,34.107.243.93,443,6,15/06/2025 02:50:49 PM,50,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,25.0,32.526911934581186,48.0,2.0,0,0,0,0,0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,20,40,20000.0,40000.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46778-443-6,192.168.198.71,46778,34.107.243.93,443,6,15/06/2025 02:50:49 PM,223,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13452.914798206279,111.5,153.4421715174808,220.0,3.0,0,0,0,0,0,223.0,223.0,0.0,223.0,223.0,0,0,0,0,20,40,4484.304932735426,8968.609865470851,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.221.82-37344-80-6,192.168.198.71,37344,34.107.221.82,80,6,15/06/2025 02:50:36 PM,12874383,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3981252538471165,757316.6470588235,1380954.3882952805,3950353.0,4.0,8250183.0,1178597.5714285714,1821075.3351574868,3950613.0,4.0,1.2874383E7,1430487.0,1652681.805409998,3950603.0,1111.0,0,0,0,0,160,296,0.6213890017098295,0.7767362521372869,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,10,0,-1,1054,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46778-443-6,192.168.198.71,46778,34.107.243.93,443,6,15/06/2025 02:50:49 PM,153918,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9817955015008,30783.6,64652.84032662448,146307.0,2.0,146689.0,73344.5,103716.30134409924,146683.0,6.0,153918.0,76959.0,98075.71055057413,146309.0,7609.0,0,0,0,0,60,72,19.4908977507504,19.4908977507504,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46770-443-6,192.168.198.71,46770,34.107.243.93,443,6,15/06/2025 02:50:49 PM,217994,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.523693312659983,43598.8,65493.798356791005,147295.0,3.0,147518.0,73759.0,104306.73550639,147515.0,3.0,217994.0,108997.0,54168.62207957666,147300.0,70694.0,0,0,0,0,60,72,13.761846656329991,13.761846656329991,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.221.82-37344-80-6,192.168.198.71,37344,34.107.221.82,80,6,15/06/2025 02:50:49 PM,88248,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9951047049225,44124.0,62393.688158338584,88243.0,5.0,0,0,0,0,0,88248.0,88248.0,0.0,88248.0,88248.0,0,0,0,0,20,40,11.331701568307498,22.663403136614996,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,1054,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46778-443-6,192.168.198.71,46778,34.107.243.93,443,6,15/06/2025 02:50:49 PM,65227,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.993223665046685,32613.5,46099.82659945697,65211.0,16.0,0,0,0,0,0,65227.0,65227.0,0.0,65227.0,65227.0,0,0,0,0,20,40,15.331074555015563,30.662149110031127,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46770-443-6,192.168.198.71,46770,34.107.243.93,443,6,15/06/2025 02:50:49 PM,36987,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.10957904128477,18493.5,26148.10166149734,36983.0,4.0,0,0,0,0,0,36987.0,36987.0,0.0,36987.0,36987.0,0,0,0,0,20,40,27.036526347094927,54.073052694189855,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.221.82-37344-80-6,192.168.198.71,37344,34.107.221.82,80,6,15/06/2025 02:50:49 PM,36825,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.62186014935507,12275.0,17421.43820125078,32215.0,2.0,0,0,0,0,0,36825.0,18412.5,19522.51112177939,32217.0,4608.0,0,0,0,0,20,72,27.155465037338768,81.4663951120163,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,1054,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46778-443-6,192.168.198.71,46778,34.107.243.93,443,6,15/06/2025 02:50:49 PM,37677,3,3,0.0,1400.0,0.0,0.0,0.0,0.0,1400.0,0.0,466.66666666666663,808.2903768654761,37157.9478196247,159.2483477983916,7535.4,16399.462103983777,36869.0,2.0,37140.0,18570.0,26256.28899901888,37136.0,4.0,37677.0,18838.5,25501.806063492837,36871.0,806.0,0,0,0,0,60,60,79.6241738991958,79.6241738991958,0.0,1400.0,200.0,529.1502622129182,280000.0,0,0,1,0,0,0,0,0,1.0,233.33333333333334,0.0,466.6666666666667,0,0,0,0,0,0,3,0,3,1400,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46778-443-6,192.168.198.71,46778,34.107.243.93,443,6,15/06/2025 02:50:49 PM,9542,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.39949696080487,4771.0,6741.556051832544,9538.0,4.0,0,0,0,0,0,9542.0,9542.0,0.0,9542.0,9542.0,0,0,0,0,20,40,104.79983232026828,209.59966464053656,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.243.93-46770-443-6,192.168.198.71,46770,34.107.243.93,443,6,15/06/2025 02:50:49 PM,11807,5,4,0.0,2800.0,0.0,0.0,0.0,0.0,1400.0,0.0,700.0,808.2903768654761,237147.4548996358,762.2596764631152,1475.875,2618.492283602477,5945.0,-5.0,5854.0,1463.5,2810.057235478784,5677.0,4.0,11807.0,3935.666666666667,3414.6619647240827,6148.0,3.0,0,0,0,0,100,80,423.477598035064,338.78207842805114,0.0,1400.0,280.0,590.2918298980975,348444.44444444444,0,0,1,0,0,0,0,0,0.0,311.1111111111111,0.0,700.0,0,0,0,0,0,0,5,0,4,2800,-1,1051,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.221.82-37344-80-6,192.168.198.71,37344,34.107.221.82,80,6,15/06/2025 02:50:49 PM,28757,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09656779218972,9585.666666666666,8673.776705295873,16902.0,4.0,0,0,0,0,0,28757.0,14378.5,3568.7679246485054,16902.0,11855.0,0,0,0,0,20,72,34.77414194804743,104.32242584414229,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,1054,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.71-34.107.221.82-37344-80-6,192.168.198.71,37344,34.107.221.82,80,6,15/06/2025 02:50:49 PM,26520,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.82956259426848,8840.0,11949.384126389108,22436.0,5.0,0,0,0,0,0,26520.0,13260.0,12983.894716147386,22441.0,4079.0,0,0,0,0,20,72,37.70739064856712,113.12217194570137,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,3,0,-1,1054,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-59.103.129.25-62035-80-6,192.168.198.130,62035,59.103.129.25,80,6,15/06/2025 02:50:49 PM,134050,5,4,308.0,0.0,154.0,0.0,61.6,84.34927385579559,0.0,0.0,0.0,0.0,2297.650130548303,67.13912719134652,16756.25,29291.36880062599,74822.0,3.0,75033.0,18758.25,37409.90105462278,74873.0,3.0,134050.0,44683.33333333333,33797.16216390562,74827.0,8146.0,0,0,0,0,112,104,37.299515106303616,29.839612085042894,0.0,154.0,30.8,64.93210128879072,4216.177777777778,0,1,0,0,0,0,0,0,0.0,34.22222222222222,61.6,0.0,0,0,0,0,0,0,5,308,4,0,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-59.103.129.25-62034-80-6,192.168.198.130,62034,59.103.129.25,80,6,15/06/2025 02:50:49 PM,141557,5,4,308.0,0.0,154.0,0.0,61.6,84.34927385579559,0.0,0.0,0.0,0.0,2175.8019737632194,63.57862910347069,17694.625,30435.197809385576,73414.0,3.0,73678.0,18419.5,36710.4324999493,73485.0,3.0,141557.0,47185.66666666667,34216.72440975806,73419.0,8483.0,0,0,0,0,112,104,35.32146061303927,28.257168490431418,0.0,154.0,30.8,64.93210128879072,4216.177777777778,0,1,0,0,0,0,0,0,0.0,34.22222222222222,61.6,0.0,0,0,0,0,0,0,5,308,4,0,-1,501,2,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-59.103.129.25-62035-80-6,192.168.198.130,62035,59.103.129.25,80,6,15/06/2025 02:50:49 PM,314,4,2,0.0,187.0,0.0,0.0,0.0,0.0,187.0,0.0,93.5,132.22896808188437,595541.4012738854,19108.28025477707,62.8,80.52763500811383,195.0,2.0,312.0,104.0,115.8792474949678,230.0,2.0,197.0,197.0,0.0,197.0,197.0,0,0,0,0,80,40,12738.853503184713,6369.426751592357,0.0,187.0,26.71428571428571,70.67935645272549,4995.571428571428,0,0,0,0,1,0,0,0,0.0,31.166666666666668,0.0,93.5,0,0,0,0,0,0,4,0,2,187,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-59.103.129.25-62034-80-6,192.168.198.130,62034,59.103.129.25,80,6,15/06/2025 02:50:49 PM,7064,4,2,0.0,187.0,0.0,0.0,0.0,0.0,187.0,0.0,93.5,132.22896808188437,26472.253680634203,849.3771234428086,1412.8,3111.0971858815337,6978.0,2.0,7062.0,2354.0,4036.5915076955707,7015.0,4.0,6980.0,6980.0,0.0,6980.0,6980.0,0,0,0,0,80,40,566.2514156285391,283.12570781426956,0.0,187.0,26.71428571428571,70.67935645272549,4995.571428571428,0,0,0,0,1,0,0,0,0.0,31.166666666666668,0.0,93.5,0,0,0,0,0,0,4,0,2,187,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-59.103.129.25-62035-80-6,192.168.198.130,62035,59.103.129.25,80,6,15/06/2025 02:50:49 PM,301508,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.633323162237818,301508.0,0.0,301508.0,301508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.316661581118909,3.316661581118909,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
