Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
140.82.114.21-192.168.198.130-443-62228-6,192.168.198.130,62228,140.82.114.21,443,6,30/05/2025 07:06:44 PM,29586202,1,5,1.0,64.0,1.0,1.0,1.0,0.0,39.0,0.0,12.8,17.8801565988668,2.1969700605708025,0.20279723636038177,5917240.4,1.3033600061227167E7,2.9230828E7,0.0,0,0,0,0,0,2.9586202E7,7396550.499999999,1.4557148977384033E7,2.9230828E7,0.0,0,0,0,0,20,112,0.033799539393396964,0.1689976969669848,0.0,39.0,9.428571428571429,15.69349273698224,246.2857142857143,0,0,0,0,1,0,0,0,5.0,11.0,1.0,12.8,0,0,0,0,0,0,1,1,5,64,-1,73,1,0,355374.0,0.0,355374.0,355374.0,2.9230828E7,0.0,2.9230828E7,2.9230828E7,No Label
140.82.114.21-192.168.198.130-443-62228-6,192.168.198.130,62228,140.82.114.21,443,6,30/05/2025 07:07:13 PM,239,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12552.301255230124,119.5,161.92745289171938,234.0,5.0,234.0,234.0,0.0,234.0,234.0,0,0,0,0,0,0,0,0,0,40,20,8368.200836820084,4184.100418410042,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
140.82.114.21-192.168.198.130-443-62264-6,140.82.114.21,443,192.168.198.130,62264,6,30/05/2025 07:07:20 PM,0,1,1,24.0,39.0,24.0,24.0,24.0,0.0,39.0,39.0,39.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,24.0,39.0,34.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,51.0,24.0,39.0,0,0,0,0,0,0,1,24,1,39,-1,67,1,0,0,0,0,0,0,0,0,0,No Label
140.82.114.21-192.168.198.130-443-62264-6,192.168.198.130,62264,140.82.114.21,443,6,30/05/2025 07:07:20 PM,445,4,1,112.0,0.0,56.0,0.0,28.0,32.331615074619044,0.0,0.0,0.0,0.0,251685.39325842698,11235.955056179775,111.25,123.33795036403029,223.0,3.0,442.0,147.33333333333334,122.5003401355822,223.0,6.0,0,0,0,0,0,0,0,0,0,80,20,8988.76404494382,2247.191011235955,0.0,56.0,18.666666666666664,28.918275651682045,836.2666666666667,0,0,0,0,1,0,0,0,0.0,22.4,28.0,0.0,0,0,0,0,0,0,4,112,1,0,-1,255,2,0,0,0,0,0,0,0,0,0,No Label
140.82.114.21-192.168.198.130-443-62264-6,192.168.198.130,62264,140.82.114.21,443,6,30/05/2025 07:07:20 PM,715789,1,1,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,78.23534589103772,2.79411949610849,715789.0,0.0,715789.0,715789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.397059748054245,1.397059748054245,0.0,56.0,18.666666666666668,32.331615074619044,1045.3333333333335,1,0,0,0,1,0,0,0,1.0,28.0,56.0,0.0,0,0,0,0,0,0,1,56,1,0,-1,255,1,0,0,0,0,0,0,0,0,0,No Label
140.82.114.21-192.168.198.130-443-62264-6,192.168.198.130,62264,140.82.114.21,443,6,30/05/2025 07:07:21 PM,293090,0,2,0.0,80.0,0,0,0,0,56.0,24.0,40.0,22.627416997969522,272.95370022859873,6.823842505714968,293090.0,0.0,293090.0,293090.0,0,0,0,0,0,293090.0,293090.0,0.0,293090.0,293090.0,0,1,0,0,0,40,0.0,6.823842505714968,24.0,56.0,45.333333333333336,18.475208614068023,341.3333333333333,1,0,0,1,1,0,0,0,0.0,68.0,0.0,40.0,0,0,0,0,0,0,0,0,2,80,-1,67,0,0,0,0,0,0,0,0,0,0,No Label
140.82.114.21-192.168.198.130-443-62277-6,192.168.198.130,62277,140.82.114.21,443,6,30/05/2025 07:06:51 PM,30027562,1,4,1.0,64.0,1.0,1.0,1.0,0.0,39.0,0.0,16.0,18.920887928424502,2.164677904919487,0.1665136849938067,7506890.5,1.477522904786525E7,2.9668278E7,0.0,0,0,0,0,0,3.0027562E7,1.0009187333333332E7,1.7026219651711572E7,2.9668278E7,0.0,0,0,0,0,20,92,0.03330273699876134,0.13321094799504535,0.0,39.0,11.0,16.57709262808168,274.8,0,0,0,0,1,0,0,0,4.0,13.2,1.0,16.0,0,0,0,0,0,0,1,1,4,64,-1,73,1,0,359284.0,0.0,359284.0,359284.0,2.9668278E7,0.0,2.9668278E7,2.9668278E7,No Label
140.82.114.21-192.168.198.130-443-62277-6,192.168.198.130,62277,140.82.114.21,443,6,30/05/2025 07:07:21 PM,184,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16304.347826086956,92.0,125.86500705120545,181.0,3.0,181.0,181.0,0.0,181.0,181.0,0,0,0,0,0,0,0,0,0,40,20,10869.565217391304,5434.782608695652,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
140.82.114.21-192.168.198.130-443-62275-6,192.168.198.130,62275,140.82.114.21,443,6,30/05/2025 07:06:51 PM,30175005,4,4,1.0,64.0,1.0,0.0,0.25,0.5,39.0,0.0,16.0,18.920887928424502,2.1541007201158706,0.26512008862964564,4310715.000000001,1.1255882349047424E7,2.9835042E7,4.0,3.0174998E7,1.0058332666666668E7,1.7421484328394793E7,3.017493E7,4.0,3.0174917E7,1.0058305666666668E7,1.7127998095400125E7,2.9835042E7,103.0,0,0,0,0,80,92,0.13256004431482282,0.13256004431482282,0.0,39.0,7.333333333333333,14.212670403551895,202.0,0,0,0,0,1,0,0,0,1.0,8.25,0.25,16.0,0,0,0,0,0,0,4,1,4,64,-1,78,1,0,339772.0,0.0,339772.0,339772.0,2.9835042E7,0.0,2.9835042E7,2.9835042E7,No Label
140.82.114.21-192.168.198.130-443-62275-6,192.168.198.130,62275,140.82.114.21,443,6,30/05/2025 07:07:21 PM,391,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5115.089514066496,391.0,0.0,391.0,391.0,0,0,0,0,0,391.0,391.0,0.0,391.0,391.0,0,0,0,0,0,40,0.0,5115.089514066496,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,78,0,0,0,0,0,0,0,0,0,0,No Label
140.82.114.21-192.168.198.130-443-62277-6,192.168.198.130,62277,140.82.114.21,443,6,30/05/2025 07:07:21 PM,281166,0,2,0.0,24.0,0,0,0,0,24.0,0.0,12.0,16.97056274847714,85.35882716971469,7.113235597476224,281166.0,0.0,281166.0,281166.0,0,0,0,0,0,281166.0,281166.0,0.0,281166.0,281166.0,0,0,0,0,0,40,0.0,7.113235597476224,0.0,24.0,8.0,13.856406460551018,192.0,1,0,0,0,1,0,0,0,0.0,12.0,0.0,12.0,0,0,0,0,0,0,0,0,2,24,-1,73,0,0,0,0,0,0,0,0,0,0,No Label
140.82.114.21-192.168.198.130-443-62275-6,192.168.198.130,62275,140.82.114.21,443,6,30/05/2025 07:07:21 PM,277933,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.793968330496918,138966.5,196522.65216127122,277929.0,4.0,0,0,0,0,0,277933.0,277933.0,0.0,277933.0,277933.0,0,0,0,0,20,40,3.5979894434989728,7.1959788869979455,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,78,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-34.139.124.58-62297-443-6,34.139.124.58,443,192.168.198.130,62297,6,30/05/2025 07:06:53 PM,30918390,1,4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5773502691896257,0.06468642125285308,0.1617160531321327,7729597.5,8866766.930615334,1.7020662E7,9.0,0,0,0,0,0,3.091839E7,1.030613E7,9116226.850943925,1.7314856E7,9.0,0,0,0,0,32,80,0.03234321062642654,0.12937284250570616,0.0,1.0,0.33333333333333337,0.5163977794943222,0.26666666666666666,0,0,1,0,1,0,0,0,4.0,0.4,0.0,0.5,0,0,0,0,0,0,1,0,4,2,-1,253,0,0,0,0,0,0,1.3603525E7,0.0,1.3603525E7,1.3603525E7,No Label
192.168.198.130-34.139.124.58-62297-443-6,192.168.198.130,62297,34.139.124.58,443,6,30/05/2025 07:07:24 PM,663970,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.012184285434583,663970.0,0.0,663970.0,663970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.5060921427172915,1.5060921427172915,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-34.139.124.58-62297-443-6,192.168.198.130,62297,34.139.124.58,443,6,30/05/2025 07:07:24 PM,1216447,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.644132461175867,1216447.0,0.0,1216447.0,1216447.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.8220662305879335,0.8220662305879335,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-34.139.124.58-62297-443-6,192.168.198.130,62297,34.139.124.58,443,6,30/05/2025 07:07:26 PM,2432538,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8221865393264154,2432538.0,0.0,2432538.0,2432538.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4110932696632077,0.4110932696632077,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
172.217.17.66-192.168.198.130-443-62391-6,192.168.198.130,62391,172.217.17.66,443,6,30/05/2025 07:07:31 PM,308530,8,4,3524.0,0.0,1400.0,0.0,440.5,612.9281011202352,0.0,0.0,0.0,0.0,11421.903866722847,38.894110783392215,28048.181818181823,46366.474892573366,129309.0,0.0,308526.0,44075.142857142855,83330.79883698179,216652.0,0.0,239300.0,79766.66666666667,56818.89149159224,130023.0,18113.0,0,0,0,0,172,104,25.929407188928142,12.964703594464071,0.0,1400.0,271.0769230769231,518.556724884633,268901.07692307694,0,1,0,0,0,0,0,0,0.0,293.6666666666667,440.5,0.0,0,0,0,0,0,0,8,3524,4,0,-1,1048,4,0,0,0,0,0,0,0,0,0,No Label
172.217.17.66-192.168.198.130-443-62391-6,192.168.198.130,62391,172.217.17.66,443,6,30/05/2025 07:07:31 PM,79346,2,7,0.0,5603.0,0.0,0.0,0.0,0.0,1400.0,0.0,800.4285714285714,747.7976235013626,70614.77579210042,113.42726791520681,9918.25,17249.255758272175,45090.0,0.0,3.0,3.0,0.0,3.0,3.0,79346.0,13224.333333333334,19083.523004588715,45090.0,0.0,0,0,0,0,40,140,25.206059536712626,88.2212083784942,0.0,1400.0,560.3,722.6992689447895,522294.2333333333,1,0,0,0,1,0,0,0,3.0,622.5555555555555,0.0,800.4285714285714,0,0,0,0,0,0,2,0,7,5603,-1,1048,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-34.139.124.58-62297-443-6,192.168.198.130,62297,34.139.124.58,443,6,30/05/2025 07:07:28 PM,4858527,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4116473984810623,4858527.0,0.0,4858527.0,4858527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.20582369924053115,0.20582369924053115,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-122.154.0.42-0-0-0,134.221.96.12,0,122.154.0.42,0,0,30/05/2025 07:07:13 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.4-127.245.0.20-0-0-0,134.221.96.4,0,127.245.0.20,0,0,30/05/2025 07:07:13 PM,1758,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.3128555176336,586.0,1005.455618115489,1747.0,5.0,1752.0,876.0,1231.7800128269657,1747.0,5.0,0,0,0,0,0,0,0,0,0,0,0,1706.4846416382252,568.8282138794084,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.6-39.50.0.126-0-0-0,134.221.96.6,0,39.50.0.126,0,0,30/05/2025 07:06:59 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.13-206.52.0.48-0-0-0,134.221.96.13,0,206.52.0.48,0,0,30/05/2025 07:07:24 PM,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-35.71.178.8-62388-443-6,192.168.198.130,62388,35.71.178.8,443,6,30/05/2025 07:07:28 PM,950490,25,16,4956.0,5720.0,1400.0,0.0,198.23999999999998,398.8770988663049,1400.0,0.0,357.5,541.8664041994116,11232.101337205022,43.135645824785115,23762.250000000004,71194.25018585166,326475.0,0.0,799731.0,33322.125,87095.21117435467,331474.0,0.0,950490.0,63365.99999999999,107055.43520198173,326581.0,0.0,0,0,0,0,560,356,26.30222306389336,16.83342276089175,0.0,1400.0,254.19047619047623,456.29468645020904,208204.84088269458,0,1,0,0,0,0,0,0,0.0,260.390243902439,198.24,357.5,0,0,0,0,0,0,25,4956,16,5720,-1,355,12,0,0,0,0,0,0,0,0,0,No Label
134.221.96.11-99.30.0.51-0-0-0,134.221.96.11,0,99.30.0.51,0,0,30/05/2025 07:07:20 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.7-177.225.1.167-0-0-0,134.221.96.7,0,177.225.1.167,0,0,30/05/2025 07:07:09 PM,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76923.07692307692,26.0,0.0,26.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38461.53846153846,38461.53846153846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-25.159.1.28-0-0-0,134.221.96.12,0,25.159.1.28,0,0,30/05/2025 07:07:04 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.2-162.122.0.47-0-0-0,134.221.96.2,0,162.122.0.47,0,0,30/05/2025 07:07:13 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.6-39.50.0.32-0-0-0,134.221.96.6,0,39.50.0.32,0,0,30/05/2025 07:06:59 PM,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333333.3333333333,6.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166666.66666666666,166666.66666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.15-50204-53-17,192.168.198.130,50204,192.168.198.15,53,17,30/05/2025 07:06:57 PM,110087,1,2,28.0,81.0,28.0,28.0,28.0,0.0,53.0,28.0,40.5,17.67766952966369,990.1259912614568,27.25117407141624,55043.5,77837.60736623396,110083.0,4.0,0,0,0,0,0,110087.0,110087.0,0.0,110087.0,110087.0,0,0,0,0,8,16,9.083724690472081,18.167449380944163,28.0,53.0,34.25,12.5,156.25,0,0,0,0,0,0,0,0,2.0,45.666666666666664,28.0,40.5,0,0,0,0,0,0,1,28,2,81,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-75.89.5.100-0-0-0,134.221.96.0,0,75.89.5.100,0,0,30/05/2025 07:06:59 PM,33,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30303.0303030303,30303.0303030303,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.11-168.212.0.40-0-0-0,134.221.96.11,0,168.212.0.40,0,0,30/05/2025 07:07:02 PM,5905623,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3866029037071956,310822.2631578947,916636.5932307356,2913134.0,2.0,5905617.0,328089.8333333334,940026.0885558224,2913134.0,2.0,0,0,0,0,0,0,0,0,0,0,0,3.217272758521836,0.16933014518535977,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.5-254.239.0.32-0-0-0,134.221.96.5,0,254.239.0.32,0,0,30/05/2025 07:07:24 PM,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142857.14285714287,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.4-207.240.0.173-0-0-0,134.221.96.4,0,207.240.0.173,0,0,30/05/2025 07:07:22 PM,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333333.3333333333,333333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.198.130-192.168.198.15-55314-53-17,192.168.198.130,55314,192.168.198.15,53,17,30/05/2025 07:07:28 PM,78014,1,2,38.0,167.0,38.0,38.0,38.0,0.0,129.0,38.0,83.5,64.34671708797582,2627.733483733689,38.45463634732228,39007.0,55158.57157323782,78010.0,4.0,0,0,0,0,0,78014.0,78014.0,0.0,78014.0,78014.0,0,0,0,0,8,16,12.818212115774092,25.636424231548183,38.0,129.0,60.75,45.5,2070.25,0,0,0,0,0,0,0,0,2.0,81.0,38.0,83.5,0,0,0,0,0,0,1,38,2,167,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-215.95.5.84-0-0-0,134.221.96.9,0,215.95.5.84,0,0,30/05/2025 07:07:02 PM,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399999.99999999994,5.0,0.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199999.99999999997,199999.99999999997,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.3-5.188.4.214-0-0-0,134.221.96.3,0,5.188.4.214,0,0,30/05/2025 07:06:57 PM,246899,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.40191333298231,35271.28571428571,93218.52110983504,246671.0,6.0,246891.0,41148.5,100685.06032326742,246671.0,6.0,0,0,0,0,0,0,0,0,0,0,0,28.351674166359523,4.050239166622789,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.5-86.157.0.175-0-0-0,134.221.96.5,0,86.157.0.175,0,0,30/05/2025 07:07:11 PM,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-137.234.0.44-0-0-0,134.221.96.0,0,137.234.0.44,0,0,30/05/2025 07:07:17 PM,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.10-84.156.0.43-0-0-0,134.221.96.10,0,84.156.0.43,0,0,30/05/2025 07:07:00 PM,19784204,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40436299585265095,2826314.857142857,6074975.999718392,1.6281973E7,4.0,1.97842E7,3297366.666666667,6513257.686875123,1.6281973E7,4.0,0,0,0,0,0,0,0,0,0,0,0,0.3538176213710696,0.05054537448158137,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,3499404.0,0.0,3499404.0,3499404.0,1.6281973E7,0.0,1.6281973E7,1.6281973E7,No Label
134.221.96.8-175.228.0.32-0-0-0,134.221.96.8,0,175.228.0.32,0,0,30/05/2025 07:07:12 PM,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,8.0,0.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000.0,125000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.10-231.27.0.40-0-0-0,134.221.96.10,0,231.27.0.40,0,0,30/05/2025 07:07:03 PM,18906629,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.692528054578106,609891.2580645161,2504248.9782776525,1.2954272E7,2.0,1.8906624E7,630220.8,2544456.641407673,1.2954272E7,2.0,0,0,0,0,0,0,0,0,0,0,0,1.6396365528725403,0.052891501705565815,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31,0,1,0,-1,-1,0,0,67849.0,95945.90492564026,135693.0,5.0,9298067.0,5170654.697816322,1.2954272E7,5641862.0,No Label
